choice_code,institute_code,branch_name,course
0320260210,03202,Automobile Engineering,B.E/B.Tech
0320261210,03202,Mechanical Engineering,B.E/B.Tech
0320290010,03202,Electronics and Computer Science,B.E/B.Tech
0320324510,03203,Computer Engineering,B.E/B.Tech
0320324610,03203,Information Technology,B.E/B.Tech
0320329310,03203,Electrical Engineering,B.E/B.Tech
0320337210,03203,Electronics and Telecommunication Engg,B.E/B.Tech
0320390010,03203,Electronics and Computer Science,B.E/B.Tech
0320424510,03204,Computer Engineering,B.E/B.Tech
0320424610,03204,Information Technology,B.E/B.Tech
0320429310,03204,Electrical Engineering,B.E/B.Tech
0320437210,03204,Electronics and Telecommunication Engg,B.E/B.Tech
0320461210,03204,Mechanical Engineering,B.E/B.Tech
0320624510,03206,Computer Engineering,B.E/B.Tech
0320629310,03206,Electrical Engineering,B.E/B.Tech
0320656610,03206,Computer Science,B.E/B.Tech
0320661210,03206,Mechanical Engineering,B.E/B.Tech
0320662410,03206,Mechatronics Engineering,B.E/B.Tech
0320691110,03206,Computer Science and Engineering(Artificial Intelligence and Machine Learning),B.E/B.Tech
0320824510,03208,Computer Engineering,B.E/B.Tech
0320824610,03208,Information Technology,B.E/B.Tech
0320837210,03208,Electronics and Telecommunication Engg,B.E/B.Tech
0320861210,03208,Mechanical Engineering,B.E/B.Tech
0321024510,03210,Computer Engineering,B.E/B.Tech
0321024610,03210,Information Technology,B.E/B.Tech
0321037210,03210,Electronics and Telecommunication Engg,B.E/B.Tech
0321124510,03211,Computer Engineering,B.E/B.Tech
0321124610,03211,Information Technology,B.E/B.Tech
0321137210,03211,Electronics and Telecommunication Engg,B.E/B.Tech
0321161210,03211,Mechanical Engineering,B.E/B.Tech
0321190010,03211,Electronics and Computer Science,B.E/B.Tech
0321192010,03211,Computer Science and Engineering (Internet of Things and Cyber Security Including Block Chain,B.E/B.Tech
0321192110,03211,Artificial Intelligence and Machine Learning,B.E/B.Tech
0321199510,03211,Artificial Intelligence and Data Science,B.E/B.Tech
0321219110,03212,Civil Engineering,B.E/B.Tech
0321224510,03212,Computer Engineering,B.E/B.Tech
0321424510,03214,Computer Engineering,B.E/B.Tech
0321424610,03214,Information Technology,B.E/B.Tech
0321437210,03214,Electronics and Telecommunication Engg,B.E/B.Tech
0321492010,03214,Computer Science and Engineering (Internet of Things and Cyber Security Including Block Chain,B.E/B.Tech
0321619110,03216,Civil Engineering,B.E/B.Tech
0321624510,03216,Computer Engineering,B.E/B.Tech
0321637210,03216,Electronics and Telecommunication Engg,B.E/B.Tech
0321650710,03216,Chemical Engineering,B.E/B.Tech
0321661210,03216,Mechanical Engineering,B.E/B.Tech
0321691110,03216,Computer Science and Engineering(Artificial Intelligence and Machine Learning),B.E/B.Tech
0321719110,03217,Civil Engineering,B.E/B.Tech
0321724510,03217,Computer Engineering,B.E/B.Tech
0321737210,03217,Electronics and Telecommunication Engg,B.E/B.Tech
0321761210,03217,Mechanical Engineering,B.E/B.Tech
0321791610,03217,Automation and Robotics,B.E/B.Tech
0321819110,03218,Civil Engineering,B.E/B.Tech
0321824510,03218,Computer Engineering,B.E/B.Tech
0321824610,03218,Information Technology,B.E/B.Tech
0321861210,03218,Mechanical Engineering,B.E/B.Tech
0321890010,03218,Electronics and Computer Science,B.E/B.Tech
0321891210,03218,Computer Science and Engineering(Data Science),B.E/B.Tech
0321892110,03218,Artificial Intelligence and Machine Learning,B.E/B.Tech
0321919110,03219,Civil Engineering,B.E/B.Tech
0321924510,03219,Computer Engineering,B.E/B.Tech
0321924610,03219,Information Technology,B.E/B.Tech
0321929310,03219,Electrical Engineering,B.E/B.Tech
0321937210,03219,Electronics and Telecommunication Engg,B.E/B.Tech
0321961210,03219,Mechanical Engineering,B.E/B.Tech
0321991110,03219,Computer Science and Engineering(Artificial Intelligence and Machine Learning),B.E/B.Tech
0322019110,03220,Civil Engineering,B.E/B.Tech
0322024510,03220,Computer Engineering,B.E/B.Tech
0322024610,03220,Information Technology,B.E/B.Tech
0322025210,03220,Cyber Security,B.E/B.Tech
0322037210,03220,Electronics and Telecommunication Engg,B.E/B.Tech
0322061210,03220,Mechanical Engineering,B.E/B.Tech
0322092110,03220,Artificial Intelligence and Machine Learning,B.E/B.Tech
0322119110,03221,Civil Engineering,B.E/B.Tech
0322124510,03221,Computer Engineering,B.E/B.Tech
0322129310,03221,Electrical Engineering,B.E/B.Tech
0322137210,03221,Electronics and Telecommunication Engg,B.E/B.Tech
0322161210,03221,Mechanical Engineering,B.E/B.Tech
0322191110,03221,Computer Science and Engineering(Artificial Intelligence and Machine Learning),B.E/B.Tech
0322219110,03222,Civil Engineering,B.E/B.Tech
0322224510,03222,Computer Engineering,B.E/B.Tech
0322224610,03222,Information Technology,B.E/B.Tech
0322229310,03222,Electrical Engineering,B.E/B.Tech
0322260210,03222,Automobile Engineering,B.E/B.Tech
0322261210,03222,Mechanical Engineering,B.E/B.Tech
0322291110,03222,Computer Science and Engineering(Artificial Intelligence and Machine Learning),B.E/B.Tech
0322319110,03223,Civil Engineering,B.E/B.Tech
0322324510,03223,Computer Engineering,B.E/B.Tech
0322324610,03223,Information Technology,B.E/B.Tech
0322361210,03223,Mechanical Engineering,B.E/B.Tech
0322390010,03223,Electronics and Computer Science,B.E/B.Tech
0322392610,03223,Electrical and Computer Engineering,B.E/B.Tech
0327724510,03277,Computer Engineering,B.E/B.Tech
0327724610,03277,Information Technology,B.E/B.Tech
0327735610,03277,Electrical Engg[Electronics and Power],B.E/B.Tech
0327761510,03277,Mechanical & Automation Engineering,B.E/B.Tech
0327793410,03277,Civil Engineering and Planning,B.E/B.Tech
0327793510,03277,Electronics and Biomedical Engineering,B.E/B.Tech
0335119110,03351,Civil Engineering,B.E/B.Tech
0335124510,03351,Computer Engineering,B.E/B.Tech
0335161210,03351,Mechanical Engineering,B.E/B.Tech
0335191110,03351,Computer Science and Engineering(Artificial Intelligence and Machine Learning),B.E/B.Tech
0342319110,03423,Civil Engineering,B.E/B.Tech
0342324510,03423,Computer Engineering,B.E/B.Tech
0342324610,03423,Information Technology,B.E/B.Tech
0342337210,03423,Electronics and Telecommunication Engg,B.E/B.Tech
0342361210,03423,Mechanical Engineering,B.E/B.Tech
0342390010,03423,Electronics and Computer Science,B.E/B.Tech
0343619110,03436,Civil Engineering,B.E/B.Tech
0343624510,03436,Computer Engineering,B.E/B.Tech
0343629310,03436,Electrical Engineering,B.E/B.Tech
0343661210,03436,Mechanical Engineering,B.E/B.Tech
0343691110,03436,Computer Science and Engineering(Artificial Intelligence and Machine Learning),B.E/B.Tech
0343919110,03439,Civil Engineering,B.E/B.Tech
0343924510,03439,Computer Engineering,B.E/B.Tech
0343929310,03439,Electrical Engineering,B.E/B.Tech
0343961210,03439,Mechanical Engineering,B.E/B.Tech
0343990010,03439,Electronics and Computer Science,B.E/B.Tech
0343991110,03439,Computer Science and Engineering(Artificial Intelligence and Machine Learning),B.E/B.Tech
0343991210,03439,Computer Science and Engineering(Data Science),B.E/B.Tech
0344019110,03440,Civil Engineering,B.E/B.Tech
0344024510,03440,Computer Engineering,B.E/B.Tech
0344037210,03440,Electronics and Telecommunication Engg,B.E/B.Tech
0344061210,03440,Mechanical Engineering,B.E/B.Tech
0344519110,03445,Civil Engineering,B.E/B.Tech
0344524510,03445,Computer Engineering,B.E/B.Tech
0344537210,03445,Electronics and Telecommunication Engg,B.E/B.Tech
0344561210,03445,Mechanical Engineering,B.E/B.Tech
0344719110,03447,Civil Engineering,B.E/B.Tech
0344724510,03447,Computer Engineering,B.E/B.Tech
0344761210,03447,Mechanical Engineering,B.E/B.Tech
0346019110,03460,Civil Engineering,B.E/B.Tech
0346024510,03460,Computer Engineering,B.E/B.Tech
0346024610,03460,Information Technology,B.E/B.Tech
0346092110,03460,Artificial Intelligence and Machine Learning,B.E/B.Tech
0346092410,03460,Data Engineering,B.E/B.Tech
0346219110,03462,Civil Engineering,B.E/B.Tech
0346229310,03462,Electrical Engineering,B.E/B.Tech
0346246610,03462,Instrumentation Engineering,B.E/B.Tech
0346261210,03462,Mechanical Engineering,B.E/B.Tech
0346519110,03465,Civil Engineering,B.E/B.Tech
0346524210,03465,Computer Science and Engineering,B.E/B.Tech
0346529310,03465,Electrical Engineering,B.E/B.Tech
0346537210,03465,Electronics and Telecommunication Engg,B.E/B.Tech
0346561210,03465,Mechanical Engineering,B.E/B.Tech
0346719110,03467,Civil Engineering,B.E/B.Tech
0346724510,03467,Computer Engineering,B.E/B.Tech
0346729310,03467,Electrical Engineering,B.E/B.Tech
0346737210,03467,Electronics and Telecommunication Engg,B.E/B.Tech
0346761210,03467,Mechanical Engineering,B.E/B.Tech
0346791110,03467,Computer Science and Engineering(Artificial Intelligence and Machine Learning),B.E/B.Tech
0347024210,03470,Computer Science and Engineering,B.E/B.Tech
0347024510,03470,Computer Engineering,B.E/B.Tech
0347029310,03470,Electrical Engineering,B.E/B.Tech
0347061210,03470,Mechanical Engineering,B.E/B.Tech
0347119110,03471,Civil Engineering,B.E/B.Tech
0347124510,03471,Computer Engineering,B.E/B.Tech
0347125710,03471,Computer Science and Design,B.E/B.Tech
0347161210,03471,Mechanical Engineering,B.E/B.Tech
0347162410,03471,Mechatronics Engineering,B.E/B.Tech
0347199510,03471,Artificial Intelligence and Data Science,B.E/B.Tech
0347519110,03475,Civil Engineering,B.E/B.Tech
0347524510,03475,Computer Engineering,B.E/B.Tech
0347524610,03475,Information Technology,B.E/B.Tech
0347561210,03475,Mechanical Engineering,B.E/B.Tech
0347591110,03475,Computer Science and Engineering(Artificial Intelligence and Machine Learning),B.E/B.Tech
0347591210,03475,Computer Science and Engineering(Data Science),B.E/B.Tech
0347719110,03477,Civil Engineering,B.E/B.Tech
0347724510,03477,Computer Engineering,B.E/B.Tech
0347761210,03477,Mechanical Engineering,B.E/B.Tech
0350319110,03503,Civil Engineering,B.E/B.Tech
0350324510,03503,Computer Engineering,B.E/B.Tech
0350324610,03503,Information Technology,B.E/B.Tech
0350329310,03503,Electrical Engineering,B.E/B.Tech
0350361210,03503,Mechanical Engineering,B.E/B.Tech
0622019110,06220,Civil Engineering,B.E/B.Tech
0622024210,06220,Computer Science and Engineering,B.E/B.Tech
0622029310,06220,Electrical Engineering,B.E/B.Tech
0622037210,06220,Electronics and Telecommunication Engg,B.E/B.Tech
0622061210,06220,Mechanical Engineering,B.E/B.Tech
0629324210,06293,Computer Science and Engineering,B.E/B.Tech
0629329310,06293,Electrical Engineering,B.E/B.Tech
0629337210,06293,Electronics and Telecommunication Engg,B.E/B.Tech
0629361210,06293,Mechanical Engineering,B.E/B.Tech
0664019110,06640,Civil Engineering,B.E/B.Tech
0664024210,06640,Computer Science and Engineering,B.E/B.Tech
0664029310,06640,Electrical Engineering,B.E/B.Tech
0664037210,06640,Electronics and Telecommunication Engg,B.E/B.Tech
0664061210,06640,Mechanical Engineering,B.E/B.Tech
0664319110,06643,Civil Engineering,B.E/B.Tech
0664324210,06643,Computer Science and Engineering,B.E/B.Tech
0664329310,06643,Electrical Engineering,B.E/B.Tech
0664337210,06643,Electronics and Telecommunication Engg,B.E/B.Tech
0664361210,06643,Mechanical Engineering,B.E/B.Tech
0690119110,06901,Civil Engineering,B.E/B.Tech
0690124210,06901,Computer Science and Engineering,B.E/B.Tech
0690137210,06901,Electronics and Telecommunication Engg,B.E/B.Tech
0690161210,06901,Mechanical Engineering,B.E/B.Tech
0400550310,04005,Food Technology,B.E/B.Tech
0400550710,04005,Chemical Engineering,B.E/B.Tech
0400551010,04005,Plastic and Polymer Technology,B.E/B.Tech
0400552410,04005,Paper and Pulp Technology,B.E/B.Tech
0400552810,04005,Petro Chemical Technology,B.E/B.Tech
0400552910,04005,Oil Technology,B.E/B.Tech
0400572910,04005,Surface Coating Technology,B.E/B.Tech
0402519110,04025,Civil Engineering,B.E/B.Tech
0402524210,04025,Computer Science and Engineering,B.E/B.Tech
0402529310,04025,Electrical Engineering,B.E/B.Tech
0402537210,04025,Electronics and Telecommunication Engg,B.E/B.Tech
0402561210,04025,Mechanical Engineering,B.E/B.Tech
0410419110,04104,Civil Engineering,B.E/B.Tech
0410424610,04104,Information Technology,B.E/B.Tech
0410425110,04104,Computer Technology,B.E/B.Tech
0410429310,04104,Electrical Engineering,B.E/B.Tech
0410437010,04104,Electronics and Communication Engineering,B.E/B.Tech
0410461210,04104,Mechanical Engineering,B.E/B.Tech
0411819110,04118,Civil Engineering,B.E/B.Tech
0411824510,04118,Computer Engineering,B.E/B.Tech
0411829310,04118,Electrical Engineering,B.E/B.Tech
0411837210,04118,Electronics and Telecommunication Engg,B.E/B.Tech
0411861210,04118,Mechanical Engineering,B.E/B.Tech
0413319110,04133,Civil Engineering,B.E/B.Tech
0413324510,04133,Computer Engineering,B.E/B.Tech
0413329310,04133,Electrical Engineering,B.E/B.Tech
0413337210,04133,Electronics and Telecommunication Engg,B.E/B.Tech
0413361210,04133,Mechanical Engineering,B.E/B.Tech
0413419110,04134,Civil Engineering,B.E/B.Tech
0413424210,04134,Computer Science and Engineering,B.E/B.Tech
0413429310,04134,Electrical Engineering,B.E/B.Tech
0413437210,04134,Electronics and Telecommunication Engg,B.E/B.Tech
0413491210,04134,Computer Science and Engineering(Data Science),B.E/B.Tech
0413499710,04134,Artificial Intelligence,B.E/B.Tech
0414319110,04143,Civil Engineering,B.E/B.Tech
0414324510,04143,Computer Engineering,B.E/B.Tech
0414329310,04143,Electrical Engineering,B.E/B.Tech
0414337210,04143,Electronics and Telecommunication Engg,B.E/B.Tech
0414361210,04143,Mechanical Engineering,B.E/B.Tech
0414419110,04144,Civil Engineering,B.E/B.Tech
0414424210,04144,Computer Science and Engineering,B.E/B.Tech
0414424610,04144,Information Technology,B.E/B.Tech
0414429310,04144,Electrical Engineering,B.E/B.Tech
0414461210,04144,Mechanical Engineering,B.E/B.Tech
0414519110,04145,Civil Engineering,B.E/B.Tech
0414524210,04145,Computer Science and Engineering,B.E/B.Tech
0414529310,04145,Electrical Engineering,B.E/B.Tech
0414537210,04145,Electronics and Telecommunication Engg,B.E/B.Tech
0414561210,04145,Mechanical Engineering,B.E/B.Tech
0414599510,04145,Artificial Intelligence and Data Science,B.E/B.Tech
0414719110,04147,Civil Engineering,B.E/B.Tech
0414724210,04147,Computer Science and Engineering,B.E/B.Tech
0414724610,04147,Information Technology,B.E/B.Tech
0414729310,04147,Electrical Engineering,B.E/B.Tech
0414737210,04147,Electronics and Telecommunication Engg,B.E/B.Tech
0414761210,04147,Mechanical Engineering,B.E/B.Tech
0414799510,04147,Artificial Intelligence and Data Science,B.E/B.Tech
0417219110,04172,Civil Engineering,B.E/B.Tech
0417224210,04172,Computer Science and Engineering,B.E/B.Tech
0417226310,04172,Artificial Intelligence (AI) and Data Science,B.E/B.Tech
0417229310,04172,Electrical Engineering,B.E/B.Tech
0417237210,04172,Electronics and Telecommunication Engg,B.E/B.Tech
0417261210,04172,Mechanical Engineering,B.E/B.Tech
0417519110,04175,Civil Engineering,B.E/B.Tech
0417524210,04175,Computer Science and Engineering,B.E/B.Tech
0417537210,04175,Electronics and Telecommunication Engg,B.E/B.Tech
0417561210,04175,Mechanical Engineering,B.E/B.Tech
0417719110,04177,Civil Engineering,B.E/B.Tech
0417724210,04177,Computer Science and Engineering,B.E/B.Tech
0417724610,04177,Information Technology,B.E/B.Tech
0417737010,04177,Electronics and Communication Engineering,B.E/B.Tech
0417761210,04177,Mechanical Engineering,B.E/B.Tech
0419219110,04192,Civil Engineering,B.E/B.Tech
0419224210,04192,Computer Science and Engineering,B.E/B.Tech
0419235610,04192,Electrical Engg[Electronics and Power],B.E/B.Tech
0419261210,04192,Mechanical Engineering,B.E/B.Tech
0419291110,04192,Computer Science and Engineering(Artificial Intelligence and Machine Learning),B.E/B.Tech
0419619110,04196,Civil Engineering,B.E/B.Tech
0419624210,04196,Computer Science and Engineering,B.E/B.Tech
0419637210,04196,Electronics and Telecommunication Engg,B.E/B.Tech
0419661210,04196,Mechanical Engineering,B.E/B.Tech
0419691210,04196,Computer Science and Engineering(Data Science),B.E/B.Tech
0419692110,04196,Artificial Intelligence and Machine Learning,B.E/B.Tech
0419719110,04197,Civil Engineering,B.E/B.Tech
0419724210,04197,Computer Science and Engineering,B.E/B.Tech
0419729310,04197,Electrical Engineering,B.E/B.Tech
0419737010,04197,Electronics and Communication Engineering,B.E/B.Tech
0419761210,04197,Mechanical Engineering,B.E/B.Tech
0428519110,04285,Civil Engineering,B.E/B.Tech
0428524610,04285,Information Technology,B.E/B.Tech
0428529310,04285,Electrical Engineering,B.E/B.Tech
0428561210,04285,Mechanical Engineering,B.E/B.Tech
0430219110,04302,Civil Engineering,B.E/B.Tech
0430224510,04302,Computer Engineering,B.E/B.Tech
0430261210,04302,Mechanical Engineering,B.E/B.Tech
0461319110,04613,Civil Engineering,B.E/B.Tech
0461324510,04613,Computer Engineering,B.E/B.Tech
0461329310,04613,Electrical Engineering,B.E/B.Tech
0461337210,04613,Electronics and Telecommunication Engg,B.E/B.Tech
0461361210,04613,Mechanical Engineering,B.E/B.Tech
0461391210,04613,Computer Science and Engineering(Data Science),B.E/B.Tech
0464819110,04648,Civil Engineering,B.E/B.Tech
0464824210,04648,Computer Science and Engineering,B.E/B.Tech
0464824610,04648,Information Technology,B.E/B.Tech
0464829310,04648,Electrical Engineering,B.E/B.Tech
0464861210,04648,Mechanical Engineering,B.E/B.Tech
0100550310,01005,Food Technology,B.E/B.Tech
0100551710,01005,Oil and Paints Technology,B.E/B.Tech
0100552410,01005,Paper and Pulp Technology,B.E/B.Tech
0100552710,01005,Petro Chemical Engineering,B.E/B.Tech
0110124210,01101,Computer Science and Engineering,B.E/B.Tech
0110124610,01101,Information Technology,B.E/B.Tech
0110135610,01101,Electrical Engg[Electronics and Power],B.E/B.Tech
0110137210,01101,Electronics and Telecommunication Engg,B.E/B.Tech
0110161210,01101,Mechanical Engineering,B.E/B.Tech
0110719110,01107,Civil Engineering,B.E/B.Tech
0110724210,01107,Computer Science and Engineering,B.E/B.Tech
0110729310,01107,Electrical Engineering,B.E/B.Tech
0110737210,01107,Electronics and Telecommunication Engg,B.E/B.Tech
0110761210,01107,Mechanical Engineering,B.E/B.Tech
0110799510,01107,Artificial Intelligence and Data Science,B.E/B.Tech
0111419110,01114,Civil Engineering,B.E/B.Tech
0111424210,01114,Computer Science and Engineering,B.E/B.Tech
0111424610,01114,Information Technology,B.E/B.Tech
0111437210,01114,Electronics and Telecommunication Engg,B.E/B.Tech
0111461210,01114,Mechanical Engineering,B.E/B.Tech
0111619110,01116,Civil Engineering,B.E/B.Tech
0111624210,01116,Computer Science and Engineering,B.E/B.Tech
0111650710,01116,Chemical Engineering,B.E/B.Tech
0111661210,01116,Mechanical Engineering,B.E/B.Tech
0111719110,01117,Civil Engineering,B.E/B.Tech
0111724210,01117,Computer Science and Engineering,B.E/B.Tech
0111735610,01117,Electrical Engg[Electronics and Power],B.E/B.Tech
0111761210,01117,Mechanical Engineering,B.E/B.Tech
0111799510,01117,Artificial Intelligence and Data Science,B.E/B.Tech
0111924210,01119,Computer Science and Engineering,B.E/B.Tech
0111924610,01119,Information Technology,B.E/B.Tech
0111937210,01119,Electronics and Telecommunication Engg,B.E/B.Tech
0111950710,01119,Chemical Engineering,B.E/B.Tech
0111961210,01119,Mechanical Engineering,B.E/B.Tech
0112019110,01120,Civil Engineering,B.E/B.Tech
0112024210,01120,Computer Science and Engineering,B.E/B.Tech
0112029310,01120,Electrical Engineering,B.E/B.Tech
0112037210,01120,Electronics and Telecommunication Engg,B.E/B.Tech
0112050710,01120,Chemical Engineering,B.E/B.Tech
0112061210,01120,Mechanical Engineering,B.E/B.Tech
0112089310,01120,Textile Engineering / Technology,B.E/B.Tech
0112124210,01121,Computer Science and Engineering,B.E/B.Tech
0112124610,01121,Information Technology,B.E/B.Tech
0112137210,01121,Electronics and Telecommunication Engg,B.E/B.Tech
0112161210,01121,Mechanical Engineering,B.E/B.Tech
0112319110,01123,Civil Engineering,B.E/B.Tech
0112324210,01123,Computer Science and Engineering,B.E/B.Tech
0112337210,01123,Electronics and Telecommunication Engg,B.E/B.Tech
0112361210,01123,Mechanical Engineering,B.E/B.Tech
0112519110,01125,Civil Engineering,B.E/B.Tech
0112524210,01125,Computer Science and Engineering,B.E/B.Tech
0112529310,01125,Electrical Engineering,B.E/B.Tech
0112561210,01125,Mechanical Engineering,B.E/B.Tech
0112619110,01126,Civil Engineering,B.E/B.Tech
0112624210,01126,Computer Science and Engineering,B.E/B.Tech
0112629310,01126,Electrical Engineering,B.E/B.Tech
0112637210,01126,Electronics and Telecommunication Engg,B.E/B.Tech
0112661210,01126,Mechanical Engineering,B.E/B.Tech
0112719110,01127,Civil Engineering,B.E/B.Tech
0112724510,01127,Computer Engineering,B.E/B.Tech
0112729310,01127,Electrical Engineering,B.E/B.Tech
0112737210,01127,Electronics and Telecommunication Engg,B.E/B.Tech
0112761210,01127,Mechanical Engineering,B.E/B.Tech
0112819110,01128,Civil Engineering,B.E/B.Tech
0112824210,01128,Computer Science and Engineering,B.E/B.Tech
0112824610,01128,Information Technology,B.E/B.Tech
0112829310,01128,Electrical Engineering,B.E/B.Tech
0112837210,01128,Electronics and Telecommunication Engg,B.E/B.Tech
0112891210,01128,Computer Science and Engineering(Data Science),B.E/B.Tech
0113019110,01130,Civil Engineering,B.E/B.Tech
0113024210,01130,Computer Science and Engineering,B.E/B.Tech
0113035610,01130,Electrical Engg[Electronics and Power],B.E/B.Tech
0113037210,01130,Electronics and Telecommunication Engg,B.E/B.Tech
0113061210,01130,Mechanical Engineering,B.E/B.Tech
0118019110,01180,Civil Engineering,B.E/B.Tech
0118024210,01180,Computer Science and Engineering,B.E/B.Tech
0118026310,01180,Artificial Intelligence (AI) and Data Science,B.E/B.Tech
0118029310,01180,Electrical Engineering,B.E/B.Tech
0118061210,01180,Mechanical Engineering,B.E/B.Tech
0118219110,01182,Civil Engineering,B.E/B.Tech
0118224210,01182,Computer Science and Engineering,B.E/B.Tech
0118229310,01182,Electrical Engineering,B.E/B.Tech
0118261210,01182,Mechanical Engineering,B.E/B.Tech
0126519110,01265,Civil Engineering,B.E/B.Tech
0126524210,01265,Computer Science and Engineering,B.E/B.Tech
0126524610,01265,Information Technology,B.E/B.Tech
0126535610,01265,Electrical Engg[Electronics and Power],B.E/B.Tech
0126537210,01265,Electronics and Telecommunication Engg,B.E/B.Tech
0126561210,01265,Mechanical Engineering,B.E/B.Tech
0126819110,01268,Civil Engineering,B.E/B.Tech
0126824210,01268,Computer Science and Engineering,B.E/B.Tech
0126835610,01268,Electrical Engg[Electronics and Power],B.E/B.Tech
0126837210,01268,Electronics and Telecommunication Engg,B.E/B.Tech
0126861210,01268,Mechanical Engineering,B.E/B.Tech
0127619110,01276,Civil Engineering,B.E/B.Tech
0127624510,01276,Computer Engineering,B.E/B.Tech
0127629310,01276,Electrical Engineering,B.E/B.Tech
0127661210,01276,Mechanical Engineering,B.E/B.Tech
0510819110,05108,Civil Engineering,B.E/B.Tech
0510824510,05108,Computer Engineering,B.E/B.Tech
0510824610,05108,Information Technology,B.E/B.Tech
0510826310,05108,Artificial Intelligence (AI) and Data Science,B.E/B.Tech
0510837210,05108,Electronics and Telecommunication Engg,B.E/B.Tech
0510846410,05108,Instrumentation and Control Engineering,B.E/B.Tech
0510861210,05108,Mechanical Engineering,B.E/B.Tech
0512419110,05124,Civil Engineering,B.E/B.Tech
0512424510,05124,Computer Engineering,B.E/B.Tech
0512424610,05124,Information Technology,B.E/B.Tech
0512429310,05124,Electrical Engineering,B.E/B.Tech
0512461210,05124,Mechanical Engineering,B.E/B.Tech
0512462410,05124,Mechatronics Engineering,B.E/B.Tech
0512484410,05124,Electronics and Computer Engineering,B.E/B.Tech
0512524510,05125,Computer Engineering,B.E/B.Tech
0512524610,05125,Information Technology,B.E/B.Tech
0512550710,05125,Chemical Engineering,B.E/B.Tech
0512584410,05125,Electronics and Computer Engineering,B.E/B.Tech
0513019110,05130,Civil Engineering,B.E/B.Tech
0513024510,05130,Computer Engineering,B.E/B.Tech
0513029310,05130,Electrical Engineering,B.E/B.Tech
0513061210,05130,Mechanical Engineering,B.E/B.Tech
0513919110,05139,Civil Engineering,B.E/B.Tech
0513924510,05139,Computer Engineering,B.E/B.Tech
0513924610,05139,Information Technology,B.E/B.Tech
0513937210,05139,Electronics and Telecommunication Engg,B.E/B.Tech
0513946410,05139,Instrumentation and Control Engineering,B.E/B.Tech
0513950710,05139,Chemical Engineering,B.E/B.Tech
0513961210,05139,Mechanical Engineering,B.E/B.Tech
0513984410,05139,Electronics and Computer Engineering,B.E/B.Tech
0513991610,05139,Automation and Robotics,B.E/B.Tech
0515119110,05151,Civil Engineering,B.E/B.Tech
0515124510,05151,Computer Engineering,B.E/B.Tech
0515124610,05151,Information Technology,B.E/B.Tech
0515129310,05151,Electrical Engineering,B.E/B.Tech
0515137210,05151,Electronics and Telecommunication Engg,B.E/B.Tech
0515161210,05151,Mechanical Engineering,B.E/B.Tech
0515199510,05151,Artificial Intelligence and Data Science,B.E/B.Tech
0516119110,05161,Civil Engineering,B.E/B.Tech
0516124510,05161,Computer Engineering,B.E/B.Tech
0516124610,05161,Information Technology,B.E/B.Tech
0516125710,05161,Computer Science and Design,B.E/B.Tech
0516129310,05161,Electrical Engineering,B.E/B.Tech
0516137210,05161,Electronics and Telecommunication Engg,B.E/B.Tech
0516137810,05161,Electronics Engineering ( VLSI Design and Technology),B.E/B.Tech
0516161210,05161,Mechanical Engineering,B.E/B.Tech
0516219110,05162,Civil Engineering,B.E/B.Tech
0516224510,05162,Computer Engineering,B.E/B.Tech
0516224610,05162,Information Technology,B.E/B.Tech
0516226310,05162,Artificial Intelligence (AI) and Data Science,B.E/B.Tech
0516229310,05162,Electrical Engineering,B.E/B.Tech
0516237210,05162,Electronics and Telecommunication Engg,B.E/B.Tech
0516261210,05162,Mechanical Engineering,B.E/B.Tech
0516284410,05162,Electronics and Computer Engineering,B.E/B.Tech
0516291610,05162,Automation and Robotics,B.E/B.Tech
0517319110,05173,Civil Engineering,B.E/B.Tech
0517324510,05173,Computer Engineering,B.E/B.Tech
0517337210,05173,Electronics and Telecommunication Engg,B.E/B.Tech
0517361210,05173,Mechanical Engineering,B.E/B.Tech
0517399510,05173,Artificial Intelligence and Data Science,B.E/B.Tech
0517719110,05177,Civil Engineering,B.E/B.Tech
0517724510,05177,Computer Engineering,B.E/B.Tech
0517724610,05177,Information Technology,B.E/B.Tech
0517729310,05177,Electrical Engineering,B.E/B.Tech
0517737210,05177,Electronics and Telecommunication Engg,B.E/B.Tech
0517761210,05177,Mechanical Engineering,B.E/B.Tech
0517784410,05177,Electronics and Computer Engineering,B.E/B.Tech
0517799510,05177,Artificial Intelligence and Data Science,B.E/B.Tech
0517919110,05179,Civil Engineering,B.E/B.Tech
0517924510,05179,Computer Engineering,B.E/B.Tech
0517926310,05179,Artificial Intelligence (AI) and Data Science,B.E/B.Tech
0517961210,05179,Mechanical Engineering,B.E/B.Tech
0517962510,05179,All India Stream,B.E/B.Tech
0517984410,05179,Electronics and Computer Engineering,B.E/B.Tech
0518119110,05181,Civil Engineering,B.E/B.Tech
0518124510,05181,Computer Engineering,B.E/B.Tech
0518129310,05181,Electrical Engineering,B.E/B.Tech
0518137210,05181,Electronics and Telecommunication Engg,B.E/B.Tech
0518161210,05181,Mechanical Engineering,B.E/B.Tech
0518219110,05182,Civil Engineering,B.E/B.Tech
0518224510,05182,Computer Engineering,B.E/B.Tech
0518226310,05182,Artificial Intelligence (AI) and Data Science,B.E/B.Tech
0518229310,05182,Electrical Engineering,B.E/B.Tech
0518237210,05182,Electronics and Telecommunication Engg,B.E/B.Tech
0518261210,05182,Mechanical Engineering,B.E/B.Tech
